Selected profile file,Bill Name,Personal Prediction,Real Result,Bill Number
Mary Miller_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Mary Miller_profile.json,Modernizing Access to Our Public Land Act,Yea,Yea,H.R. 3113 (117th)
Mary Miller_profile.json,American Rescue Plan Act of 2021,Nay,Nay,H.R. 1319 (117th)
Mary Miller_profile.json,PRRADA,Yea,Yea,H.R. 1192 (117th)
Mary Miller_profile.json,"Consolidated Appropriations Act, 2022",Nay,Nay,H.R. 2471 (117th)
Mary Miller_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Mary Miller_profile.json,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the Colonel Carlyle Smitty Harris Post Office.",Yea,Yea,H.R. 208 (117th)
Mary Miller_profile.json,Emmett Till Antilynching Act,Nay,Yea,H.R. 55 (117th)
Mary Miller_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Yea,Yea,H.R. 3539 (117th)
Mary Miller_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Yea,Yea,H.R. 735 (117th)
Mary Miller_profile.json,Postal Service Reform Act of 2022,Nay,Nay,H.R. 3076 (117th)
Mary Miller_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Mary Miller_profile.json,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Nay,Nay,H.R. 335 (117th)
Mary Miller_profile.json,Congressional Budget Justification Transparency Act of 2021,Yea,Yea,H.R. 22 (117th)
Mary Miller_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Mary Miller_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Mary Miller_profile.json,Disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022.,Yea,Yea,H.J.Res. 26
Mary Miller_profile.json,"Relating to a national emergency declared by the President on March 13, 2020.",Yea,Yea,H.J.Res. 7
Mary Miller_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Mary Peltola_profile.json,"Continuing Appropriations Act, 2024 and Other Extensions Act",Not Voting,Not Voting,H.R. 5860
Mary Peltola_profile.json,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",Not Voting,Not Voting,H.R. 4368
Mary Peltola_profile.json,"Department of Defense Appropriations Act, 2024",Not Voting,Not Voting,H.R. 4365
Mary Peltola_profile.json,"Department of Homeland Security Appropriations Act, 2024",Not Voting,Not Voting,H.R. 4367
Mary Peltola_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Yea,Not Voting,H.R. 4665
Mary Peltola_profile.json,Protecting Hunting Heritage and Education Act,Not Voting,Not Voting,H.R. 5110
Mary Peltola_profile.json,"Consolidated Appropriations Act, 2024",Yea,Nay,H.R. 4366
Mary Peltola_profile.json,National Defense Authorization Act for Fiscal Year 2024,Nay,Nay,H.R. 2670
Mary Peltola_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Mary Peltola_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Mary Peltola_profile.json,Fiscal Responsibility Act of 2023,Yea,Yea,H.R. 3746
Mary Peltola_profile.json,TRANQ Research Act of 2023,Yea,Yea,H.R. 1734
Mary Peltola_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Mary Peltola_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the \u201cCW4 Christian J. Koch Memorial Post Office\u201d.",Yea,Yea,H.R. 3508 (117th)
Matt Gaetz_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Yea,Yea,H.R. 92 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Yea,Yea,H.R. 91 (117th)
Matt Gaetz_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Not Voting,Not Voting,H.R. 6386 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Not Voting,Not Voting,H.R. 700 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Not Voting,Not Voting,H.R. 5900 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Not Voting,Not Voting,H.R. 224 (117th)
Matt Gaetz_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Nay,Nay,H.R. 1437 (117th)
Matt Gaetz_profile.json,Empowering the U.S. Fire Administration Act,Yea,Nay,H.R. 7077 (117th)
Matt Gaetz_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Matt Gaetz_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Nay,Yea,H.R. 3672
Matt Gaetz_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Matt Gaetz_profile.json,Protecting Indian Tribes from Scams Act,Nay,Nay,H.R. 1762 (117th)
Matt Gaetz_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Matt Gaetz_profile.json,TRANSPLANT Act of 2021,Yea,Yea,H.R. 941 (117th)
Matt Gaetz_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Nay,Nay,H.R. 1460 (117th)
Matt Gaetz_profile.json,Fraud and Scam Reduction Act,Nay,Nay,H.R. 1215 (117th)
Matt Gaetz_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Nay,Nay,H.R. 172 (117th)
Matt Gaetz_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Nay,Nay,H.R. 1868 (117th)
Matt Gaetz_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Nay,Nay,H.R. 1868 (117th)
Matt Gaetz_profile.json,Fiscal Responsibility Act of 2023,No,No,H.R. 3746
Matt Gaetz_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Nay,Yea,H.R. 7276 (117th)
Matt Gaetz_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Nay,Nay,H.R. 1652 (117th)
Matt Gaetz_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Nay,Nay,H.R. 1085 (117th)
Matt Gaetz_profile.json,COVID-19 Bankruptcy Relief Extension Act of 2021,Nay,Nay,H.R. 1651 (117th)
Matt Gaetz_profile.json,PPP Extension Act of 2021,Not Voting,Not Voting,H.R. 1799 (117th)
Matt Gaetz_profile.json,Data Mapping to Save Moms\u2019 Lives Act,Nay,Nay,H.R. 1218 (117th)
Matt Gaetz_profile.json,American Rescue Plan Act of 2021,Yea,Nay,H.R. 1319 (117th)
Matt Gaetz_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Nay,H.R. 6833 (117th)
Matt Gaetz_profile.json,TRANQ Research Act of 2023,Yea,Yea,H.R. 1734
Matt Gaetz_profile.json,Securing a Strong Retirement Act of 2021,Yea,Yea,H.R. 2954 (117th)
Matt Gaetz_profile.json,Homicide Victims\u2019 Families\u2019 Rights Act of 2021,Nay,Nay,H.R. 3359 (117th)
Matt Gaetz_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Matt Gaetz_profile.json,Modernizing Access to Our Public Land Act,Yea,Yea,H.R. 3113 (117th)
Matt Gaetz_profile.json,American Rescue Plan Act of 2021,Nay,Nay,H.R. 1319 (117th)
Matt Gaetz_profile.json,PRRADA,Yea,Yea,H.R. 1192 (117th)
Matt Gaetz_profile.json,"Consolidated Appropriations Act, 2022",Nay,Nay,H.R. 2471 (117th)
Matt Gaetz_profile.json,"Consolidated Appropriations Act, 2022",Nay,Nay,H.R. 2471 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the Colonel Carlyle Smitty Harris Post Office.",Yea,Yea,H.R. 208 (117th)
Matt Gaetz_profile.json,Emmett Till Antilynching Act,Yea,Yea,H.R. 55 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Yea,Yea,H.R. 3539 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Yea,Yea,H.R. 735 (117th)
Matt Gaetz_profile.json,Postal Service Reform Act of 2022,Nay,Nay,H.R. 3076 (117th)
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Matt Gaetz_profile.json,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Nay,Yea,H.R. 335 (117th)
Matt Gaetz_profile.json,Congressional Budget Justification Transparency Act of 2021,Yea,Yea,H.R. 22 (117th)
Matt Gaetz_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Matt Gaetz_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Matt Gaetz_profile.json,Disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022.,Yea,Yea,H.J.Res. 26
Matt Gaetz_profile.json,"Relating to a national emergency declared by the President on March 13, 2020.",Yea,Yea,H.J.Res. 7
Matt Gaetz_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Maxine Waters_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Nay,Nay,H.R. 92 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Nay,Nay,H.R. 91 (117th)
Maxine Waters_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Not Voting,Not Voting,H.R. 1096
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Nay,Yea,H.R. 700 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Yea,Yea,H.R. 5900 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Maxine Waters_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Yea,Yea,H.R. 1437 (117th)
Maxine Waters_profile.json,Empowering the U.S. Fire Administration Act,Yea,Yea,H.R. 7077 (117th)
Maxine Waters_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Maxine Waters_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Maxine Waters_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Maxine Waters_profile.json,Protecting Indian Tribes from Scams Act,Yea,Yea,H.R. 1762 (117th)
Maxine Waters_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Maxine Waters_profile.json,TRANSPLANT Act of 2021,Yea,Yea,H.R. 941 (117th)
Maxine Waters_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Yea,Yea,H.R. 1460 (117th)
Maxine Waters_profile.json,Fraud and Scam Reduction Act,Not Voting,Not Voting,H.R. 1215 (117th)
Maxine Waters_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Yea,Yea,H.R. 172 (117th)
Maxine Waters_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Nay,Yea,H.R. 1868 (117th)
Maxine Waters_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Maxine Waters_profile.json,Fiscal Responsibility Act of 2023,Yea,Yea,H.R. 3746
Maxine Waters_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Maxine Waters_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Yea,Yea,H.R. 1652 (117th)
Maxine Waters_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Yea,Yea,H.R. 1085 (117th)
Maxine Waters_profile.json,COVID-19 Bankruptcy Relief Extension Act of 2021,Nay,Yea,H.R. 1651 (117th)
Maxine Waters_profile.json,PPP Extension Act of 2021,Yea,Yea,H.R. 1799 (117th)
Maxine Waters_profile.json,Data Mapping to Save Moms\u2019 Lives Act,Yea,Yea,H.R. 1218 (117th)
Maxine Waters_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Maxine Waters_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Yea,H.R. 6833 (117th)
Maxine Waters_profile.json,TRANQ Research Act of 2023,Yea,Yea,H.R. 1734
Maxine Waters_profile.json,Securing a Strong Retirement Act of 2021,Yea,Yea,H.R. 2954 (117th)
Maxine Waters_profile.json,Homicide Victims\u2019 Families\u2019 Rights Act of 2021,Yea,Yea,H.R. 3359 (117th)
Maxine Waters_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Maxine Waters_profile.json,Modernizing Access to Our Public Land Act,Not Voting,Not Voting,H.R. 3113 (117th)
Maxine Waters_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Maxine Waters_profile.json,PRRADA,Yea,Yea,H.R. 1192 (117th)
Maxine Waters_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Maxine Waters_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the Colonel Carlyle Smitty Harris Post Office.",Yea,Yea,H.R. 208 (117th)
Maxine Waters_profile.json,Emmett Till Antilynching Act,Yea,Yea,H.R. 55 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Yea,Yea,H.R. 3539 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Yea,Yea,H.R. 735 (117th)
Maxine Waters_profile.json,Postal Service Reform Act of 2022,Nay,Yea,H.R. 3076 (117th)
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Maxine Waters_profile.json,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Yea,Yea,H.R. 335 (117th)
Maxine Waters_profile.json,Congressional Budget Justification Transparency Act of 2021,Yea,Yea,H.R. 22 (117th)
Maxine Waters_profile.json,Wounded Warrior Access Act,Nay,Yea,H.R. 1226
Maxine Waters_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Maxine Waters_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Melanie Stansbury_profile.json,Inspector General Independence and Empowerment Act of 2021,Yea,Yea,H.R. 2662 (117th)
Melanie Stansbury_profile.json,Trans-Sahara Counterterrorism Partnership Program Act of 2021,Yea,Yea,H.R. 567 (117th)
Melanie Stansbury_profile.json,National Science Foundation for the Future Act,Yea,Yea,H.R. 2225 (117th)
Melanie Stansbury_profile.json,Department of Energy Science for the Future Act,Yea,Yea,H.R. 3593 (117th)
Melanie Stansbury_profile.json,VA Peer Support Enhancement for MST Survivors Act,Yea,Yea,H.R. 2724 (117th)
Melanie Stansbury_profile.json,Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,Yea,Yea,H.R. 2992 (117th)
Melanie Stansbury_profile.json,MST Claims Coordination Act,Yea,Yea,H.R. 7335 (117th)
Melanie Stansbury_profile.json,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Yea,Yea,H.R. 3325 (117th)
Melanie Stansbury_profile.json,National Defense Authorization Act for Fiscal Year 2024,Nay,Nay,H.R. 2670
Melanie Stansbury_profile.json,Veterans Eligible to Transfer School (VETS) Credit Act,Yea,Yea,H.R. 6604 (117th)
Melanie Stansbury_profile.json,Cybersecurity Grants for Schools Act of 2022,Yea,Yea,H.R. 6868 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the \u201cCW4 Christian J. Koch Memorial Post Office\u201d.",Yea,Yea,H.R. 3508 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Nay,Yea,H.R. 92 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Yea,Yea,H.R. 91 (117th)
Melanie Stansbury_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Yea,Yea,H.R. 700 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Yea,Yea,H.R. 5900 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Melanie Stansbury_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Yea,Yea,H.R. 1437 (117th)
Melanie Stansbury_profile.json,Empowering the U.S. Fire Administration Act,Yea,Yea,H.R. 7077 (117th)
Melanie Stansbury_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Melanie Stansbury_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Melanie Stansbury_profile.json,Fiscal Responsibility Act of 2023,No,No,H.R. 3746
Melanie Stansbury_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Melanie Stansbury_profile.json,Data Mapping to Save Moms\u2019 Lives Act,Yea,Yea,H.R. 1218 (117th)
Melanie Stansbury_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Yea,H.R. 6833 (117th)
Melanie Stansbury_profile.json,TRANQ Research Act of 2023,Yea,Yea,H.R. 1734
Melanie Stansbury_profile.json,Securing a Strong Retirement Act of 2021,Nay,Yea,H.R. 2954 (117th)
Melanie Stansbury_profile.json,Homicide Victims\u2019 Families\u2019 Rights Act of 2021,Yea,Yea,H.R. 3359 (117th)
Melanie Stansbury_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Melanie Stansbury_profile.json,Modernizing Access to Our Public Land Act,Nay,Yea,H.R. 3113 (117th)
Melanie Stansbury_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Melanie Stansbury_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Melanie Stansbury_profile.json,Emmett Till Antilynching Act,Yea,Yea,H.R. 55 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Yea,Yea,H.R. 3539 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Yea,Yea,H.R. 735 (117th)
Melanie Stansbury_profile.json,Postal Service Reform Act of 2022,Yea,Yea,H.R. 3076 (117th)
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Melanie Stansbury_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Melanie Stansbury_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Melanie Stansbury_profile.json,NOTAM Improvement Act of 2023,Nay,Yea,H.R. 346
Michael Cloud_profile.json,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the \u201cCW4 Christian J. Koch Memorial Post Office\u201d.",Nay,Yea,H.R. 3508 (117th)
Michael Cloud_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Michael Cloud_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Yea,Yea,H.R. 92 (117th)
Michael Cloud_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Nay,Yea,H.R. 91 (117th)
Michael Cloud_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Michael Cloud_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Michael Cloud_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Nay,Nay,H.R. 700 (117th)
Michael Cloud_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Yea,Yea,H.R. 5900 (117th)
Michael Cloud_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Michael Cloud_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Nay,Nay,H.R. 1437 (117th)
Michael Cloud_profile.json,Empowering the U.S. Fire Administration Act,Nay,Nay,H.R. 7077 (117th)
Michael Cloud_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Michael Cloud_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Michael Cloud_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Michael Cloud_profile.json,Protecting Indian Tribes from Scams Act,Yea,Yea,H.R. 1762 (117th)
Michael Cloud_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Michael Cloud_profile.json,TRANSPLANT Act of 2021,Yea,Yea,H.R. 941 (117th)
Michael Cloud_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Yea,Nay,H.R. 1460 (117th)
Michael Cloud_profile.json,Fraud and Scam Reduction Act,Yea,Yea,H.R. 1215 (117th)
Michael Cloud_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Nay,Nay,H.R. 172 (117th)
Michael Cloud_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Nay,Nay,H.R. 1868 (117th)
Michael Cloud_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Nay,Nay,H.R. 1868 (117th)
Michael Cloud_profile.json,Fiscal Responsibility Act of 2023,No,No,H.R. 3746
Michael Cloud_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Michael Cloud_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Nay,Nay,H.R. 1652 (117th)
Michael Cloud_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Nay,Nay,H.R. 1085 (117th)
